Date,HDFCBANK.NS,HDFC_Return,Excess_Market,Risk_Free_Rate,Excess_HDFC,SMB,HML
2022-04-01,1334.939208984375,-0.0583193620302606,0.013951084342089,0.0030598145461111,-0.0613791765763717,0.0214442661499825,0.0432421972296924
2022-05-01,1339.1329345703125,0.0031415105329988,-0.0654970210013187,0.0039284837858015,-0.0007869732528027,-0.0340331552303131,-0.0233572161579528
2022-06-01,1314.762939453125,-0.0181983390058336,-0.0494583761400746,0.0040344207358802,-0.0222327597417138,0.00152562611586093,-0.0289177338566858
2022-07-01,1398.83740234375,0.0639464806679108,0.0828126030814409,0.0040811974221708,0.0598652832457399,0.0233243760401436,-0.0338545057178465
2022-08-01,1449.457763671875,0.0361874519821321,0.0491166302495214,0.0047723275404301,0.031415124441702,0.0115757452424934,0.0258305110980874
2022-09-01,1386.3043212890625,-0.0435703916082573,-0.035478387249411,0.0047487580734539,-0.0483191496817112,0.0344516467952896,-0.0223909415442443
2022-10-01,1459.79638671875,0.0530129382856936,0.0191413059612093,0.0051673151969127,0.0478456230887809,-0.0250796934700742,0.0314402517989254
2022-11-01,1568.791015625,0.0746642681800591,0.0233624002391211,0.0051503079261994,0.0695139602538597,-0.00429855010075331,0.054544193399301395
2022-12-01,1588.00537109375,0.0122478744953131,-0.0397693429093893,0.005110310362953,0.0071375641323601,0.0167364799203087,0.028055568758471598
2023-01-01,1563.963134765625,-0.0151398961022188,-0.0453725527560691,0.0054440229347076,-0.0205839190369264,0.00356154198591763,0.0375258831810643
2023-02-01,1560.1591796875,-0.0024322536724594,-0.0547668086039614,0.0049701614817563,-0.0074024151542157,-0.024025240766727397,0.00287314337260036
2023-03-01,1569.864013671875,0.0062204127057847,0.0030386517578506,0.0056537009991704,0.0005667117066142,-0.0243280680079072,0.00867471406194564
2023-04-01,1645.989501953125,0.048491772292553,0.0408562292557935,0.0050536050801617,0.0434381672123913,0.06259382541143381,0.0289123994394804
