Date,INFY.NS,INFY_Return,Excess_Market,Risk_Free_Rate,Excess_INFY,Combined,CPI_Shock,General Index,Monthly change IIP,InterestRate,Interest_Shock,USDINR,Monthly change in USD/INR exchange rate
2016-10-01,395.6513977050781,-0.0372087016629154,0.0254112866843188,0.0051033025300208,-0.0423120041929362,131.4,0.0038197097020626,120.3,0.0177664974619289,6.78,-0.08,66.78140258789062,-0.0005222805045955
2016-11-01,391.0950927734375,-0.0115159581340261,-0.0568906641910881,0.0050788777457524,-0.0165948358797785,131.2,-0.0015220700152208,115.9,-0.0365752285951787,6.61,-0.1699999999999999,68.60800170898438,0.0273519131121837
2016-12-01,405.1464538574219,0.0359282469752806,-0.0134392455855441,0.0048675786090846,0.031060668366196,130.4,-0.0060975609756096,121.7,0.0500431406384813,6.53,-0.08,67.9448013305664,-0.0096665164688963
2017-01-01,372.27294921875,-0.0811398059286497,0.0488428966515413,0.0053246581058026,-0.0864644640344522,130.3,-0.0007668711656441,123.1,0.0115036976170912,6.79,0.2599999999999998,67.82099914550781,-0.0018220994488786
2017-02-01,405.8680725097656,0.0902432566253286,0.0378413899483321,0.0045950184722884,0.0856482381530402,130.6,0.0023023791250957,119.2,-0.0316815597075548,6.98,0.1900000000000004,66.69319915771484,-0.0166290677224218
2017-03-01,409.8169250488281,0.0097293992962885,0.0269672227885939,0.0049181205355564,0.0048112787607321,130.9,0.0022970903522205,133.2,0.1174496644295299,7.12,0.1399999999999996,64.79000091552734,-0.0285366164200168
2017-04-01,368.404296875,-0.1010515321418069,0.0192250047291342,0.0044545828475592,-0.1055061149893661,131.1,0.001527883880825,117.3,-0.1193693693693692,7.16,0.04,64.25830078125,-0.008206515307363
2017-05-01,391.6963806152344,0.0632242455851088,-0.0033064362976147,0.0054942918117124,0.0577299537733963,131.4,0.0022883295194509,124.8,0.0639386189258313,7.11,-0.0499999999999998,64.61859893798828,0.0056070290119376
2017-06-01,375.0591430664063,-0.0424748309460917,-0.005322764031054,0.005017610212217,-0.0474924411583087,132.0,0.004566210045662,119.3,-0.0440705128205127,6.58,-0.5300000000000002,64.78510284423828,0.0025767179881102
2017-07-01,411.6007690429688,0.0974289699427286,0.0401272319109448,0.0051314897054102,0.0922974802373183,134.2,0.0166666666666666,118.0,-0.0108968985750209,6.55,-0.0300000000000002,64.12349700927734,-0.0102123143425676
2017-08-01,372.4229736328125,-0.0951839703828794,-0.0021927433166412,0.0050693598402102,-0.1002533302230896,135.4,0.0089418777943368,122.1,0.0347457627118643,6.6,0.0499999999999998,63.976200103759766,-0.0022970816063925
2017-09-01,366.2969970703125,-0.0164489760197765,-0.0145841441903632,0.004710945922435,-0.0211599219422115,135.2,-0.0014771048744461,123.1,0.0081900081900081,6.72,0.1200000000000001,65.36000061035156,0.02162992650935
2017-10-01,375.23150634765625,0.0243914346795168,0.0814247274910651,0.0051938975438912,0.0191975371356256,136.1,0.0066568047337278,122.5,-0.0048740861088545,6.94,0.2200000000000006,64.84239959716797,-0.0079192320738995
2017-11-01,402.86083984375,0.0736327654493247,0.000622274337374,0.0048826166615538,0.0687501487877709,137.6,0.0110213078618661,125.8,0.0269387755102039,7.17,0.2299999999999995,64.41480255126953,-0.0065944050274955
2017-12-01,430.080078125,0.0675648650581353,0.04468225591307,0.0047591918113194,0.0628056732468159,137.2,-0.002906976744186,130.6,0.0381558028616852,7.35,0.1799999999999997,63.84080123901367,-0.008911015628729
2018-01-01,474.7369079589844,0.1038337558639606,-0.0054198157576351,0.0055468046088786,0.098286951255082,136.9,-0.0021865889212826,132.3,0.0130168453292498,7.22,-0.1299999999999999,63.769901275634766,-0.001110574460265
2018-02-01,483.9613952636719,0.0194307355295924,-0.0350501382770995,0.0047502946289512,0.0146804409006412,136.4,-0.0036523009495982,127.4,-0.037037037037037,7.57,0.3500000000000005,64.91000366210938,0.0178783777874567
2018-03-01,467.1222229003906,-0.0347944537065956,-0.0526795304605604,0.0046667802503919,-0.0394612339569874,136.5,0.000733137829912,140.3,0.1012558869701727,7.61,0.04,65.0698013305664,0.0024618342234097
2018-04-01,495.0635986328125,0.0598159846879733,0.0651239927040439,0.0053817289871642,0.0544342557008091,137.1,0.0043956043956043,122.6,-0.1261582323592303,7.55,-0.0600000000000005,66.61000061035156,0.0236699551603156
2018-05-01,508.3947143554688,0.0269280871376365,-0.0411056462234618,0.0051989890988481,0.0217290980387884,137.8,0.0051057622173598,129.6,0.0570962479608483,7.85,0.2999999999999998,67.43000030517578,0.0123104591999776
2018-06-01,539.5140991210938,0.0612110706246766,-0.0292136773613944,0.0050022328326155,0.0562088377920611,138.5,0.0050798258345428,127.7,-0.0146604938271603,7.94,0.0900000000000007,68.79669952392578,0.020268414838567
2018-07-01,572.619140625,0.0613608459127141,0.046775460832396,0.0055688608141386,0.0557919850985755,139.8,0.0093862815884477,125.7,-0.0156617071260767,7.8,-0.1400000000000005,68.68499755859375,-0.001623652967439
2018-08-01,604.4988403320312,0.0556734790112591,0.0434034619734257,0.0055607947796487,0.0501126842316104,140.4,0.004291845493562,128.0,0.0182975338106603,7.82,0.0200000000000004,71.40499877929688,0.039601096562357
2018-09-01,612.4688110351562,0.0131844267869023,-0.0806047248143229,0.0051598238157566,0.0080246029711456,140.2,-0.0014245014245015,128.8,0.00625,8.02,0.1999999999999993,72.51000213623047,0.0154751540623787
2018-10-01,575.84912109375,-0.0597902934510476,-0.0586703736293538,0.0061472147542698,-0.0659375082053174,140.7,0.0035663338088445,132.8,0.0310559006211179,7.92,-0.0999999999999996,73.6500015258789,0.0157219605028644
2018-11-01,566.0489501953125,-0.0170186434943642,0.0226921718840269,0.0054852146092496,-0.0225038581036138,140.8,0.0007107320540158,126.1,-0.0504518072289157,7.78,-0.1399999999999996,69.91999816894531,-0.0506449868249215
2018-12-01,558.8403930664062,-0.0127348652911006,-0.0039896542071574,0.0055073089190775,-0.0182421742101781,140.1,-0.004971590909091,133.9,0.0618556701030927,7.37,-0.4100000000000001,69.92250061035156,3.579006681619923e-05
2019-01-01,635.6760864257812,0.1374913021905428,-0.0246160640248944,0.0054666354849692,0.1320246667055736,139.6,-0.0035688793718772,134.4,0.0037341299477222,7.35,-0.0200000000000004,71.12000274658203,0.0171261343026565
2019-02-01,626.1661987304688,-0.0149602728471095,-0.0073346562954392,0.0048209350768535,-0.019781207923963,139.9,0.0021489971346706,127.6,-0.0505952380952381,7.43,0.08,71.19000244140625,0.0009842476394952
2019-03-01,634.309814453125,0.0130055179266577,0.0553264427611593,0.0049101891678393,0.0080953287588184,140.4,0.0035739814152966,144.1,0.1293103448275863,7.41,-0.0199999999999995,69.43000030517578,-0.0247226025547485
2019-04-01,640.7054443359375,0.0100828171614,0.0038757516325278,0.0053696718342963,0.0047131453271037,141.2,0.0056980056980056,126.5,-0.1221374045801526,7.42,0.0099999999999997,69.81179809570312,0.0054990319580754
